HeatNo,Fill#1_ScrapName,Fill#1_ScrapWeight,Fill#2_ScrapName,Fill#2_ScrapWeight,Fill#3_ScrapName,Fill#3_ScrapWeight,Fill#4_ScrapName,Fill#4_ScrapWeight,Fill#5_ScrapName,Fill#5_ScrapWeight,Fill#6_ScrapName,Fill#6_ScrapWeight
81974,OCR12VM,25000,E6,15100.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
81979,OCR12VM,25000,E6,13200.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
81980,OCR12VM,25000,E6,11700.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
81981,UTOPMO2,20000,E6,16100.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
81983,OCR12VM,25000,OCR12VM OSTRUŽKI,8000.0,E6,8000.0,,,,,,
81994,E3,44800,,,,,,,,,,
81996,OCR12VM,25000,E6,14500.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
81997,OCR12VM,20000,E6,17700.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
81999,OCR12VM,20000,E6,15700.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
82015,UTOPMO2,20000,E6,12200.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
82017,UTOPMO2,20000,E6,16000.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
82018,OCR12VM,30000,E6,8100.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
82035,UTOPMO2,20000,E6,16300.0,OCR12VM OSTRUŽKI,6000.0,,,,,,
82036,E6,13500,OCR12,10000.0,OCR12VM,10000.0,OCR12VM OSTRUŽKI,8000.0,,,,
82037,OCR12VM,15000,E6,14000.0,OCR12,10000.0,OCR12VM OSTRUŽKI,5000.0,,,,
82045,E6,41000,,,,,,,,,,
82046,OCR12VM,15000,E6,14000.0,OCR12,10000.0,OCR12VM OSTRUŽKI,5000.0,,,,
82048,OCR12VM,15000,E6,11000.0,OCR12,10000.0,OCR12VM OSTRUŽKI,5000.0,,,,
82058,OCR12VM,30000,E6,9100.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
82059,CRV,30000,E6,8100.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
82085,OCR12VM,30000,OCR12VM OSTRUŽKI,8000.0,E6,7300.0,,,,,,
82093,CRV,30000,E6,8100.0,OCR12VM OSTRUŽKI,6000.0,,,,,,
82094,CRV,30000,E6,11200.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
82104,CRV,30000,E6,6000.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
82111,CRV,30000,E6,11600.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
82112,CRV,30000,E6,10500.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
82113,OCR12VM,25000,E6,9600.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
82132,OCR12VM,30000,OCR12VM OSTRUŽKI,8000.0,E6,5700.0,,,,,,
82146,CRV,27000,E6,9100.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
82161,OCR12VM,30000,E6,9100.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
82164,OCR12VM,30000,OCR12VM OSTRUŽKI,8000.0,E6,7100.0,,,,,,
82168,UTOPMO2,20000,E6,17000.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
82169,OCR12VM,30000,OCR12VM OSTRUŽKI,8000.0,E6,7500.0,,,,,,
82179,OCR12VM,30000,OCR12VM OSTRUŽKI,8000.0,E6,6200.0,,,,,,
82194,OCR12VM,30000,OCR12VM OSTRUŽKI,8000.0,E6,7800.0,,,,,,
82195,UTOPMO2,20000,E6,17100.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
82196,UTOPMO2,20000,E6,16900.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
82230,OCR12VM,30000,E6,9700.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
82240,OCR12VM,30000,OCR12VM OSTRUŽKI,8000.0,E6,6100.0,E8,0.0,ECN150,0.0,,
82258,OCR12VM,26000,OCR12VM OSTRUŽKI,8000.0,E6,6000.0,,,,,,
82262,OCR12VM,30000,E6,8100.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
82266,OCR12VM,30000,E6,9100.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
82295,OCR12VM,30000,OCR12VM OSTRUŽKI,8000.0,E6,5100.0,,,,,,
82296,OCR12VM,30000,E6,10500.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
82297,OCR12VM,30000,E6,10500.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
82314,31CRV3,20700,PK2,20300.0,,0.0,E6,0.0,,,,
82319,CRV,30000,OCR12VM OSTRUŽKI,8000.0,UTOPMO2,5000.0,E8,3000.0,,,,
82320,OCR12VM,30000,OCR12VM OSTRUŽKI,8000.0,E6,7600.0,,,,,,
82349,CRV,25000,UTOPMO2,12000.0,OCR12VM OSTRUŽKI,8000.0,E8,2600.0,,,,
82350,OCR12VM,35000,OCR12VM OSTRUŽKI,8000.0,E6,2100.0,,,,,,
82351,CRV,25000,UTOPMO2,10000.0,OCR12VM OSTRUŽKI,8000.0,E8,3100.0,,,,
82352,OCR12VM,35000,OCR12VM OSTRUŽKI,8000.0,E6,4100.0,,,,,,
82360,CRV,25000,UTOPMO2,10000.0,OCR12VM OSTRUŽKI,8000.0,E8,3000.0,,,,
82361,OCR12VM,35000,OCR12VM OSTRUŽKI,8000.0,E6,5600.0,,,,,,
82362,CRV,25000,UTOPMO2,10000.0,OCR12VM OSTRUŽKI,8000.0,E8,3000.0,,,,
82368,OCR12VM,35000,OCR12VM OSTRUŽKI,8000.0,E8,3100.0,,,,,,
82371,OCR12VM,35000,OCR12VM OSTRUŽKI,6000.0,E6,4100.0,,,,,,
82393,CRV,30000,E6,9000.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
82394,OCR12VM,35000,OCR12VM OSTRUŽKI,8000.0,E6,5000.0,,,,,,
82395,OCR12VM,35000,OCR12VM OSTRUŽKI,8000.0,E6,4100.0,,,,,,
82442,CRV,30000,OCR12VM OSTRUŽKI,8000.0,E6,7000.0,,,,,,
82451,CRV,30000,OCR12VM OSTRUŽKI,8000.0,E6,7100.0,,,,,,
82452,CRV,30000,OCR12VM OSTRUŽKI,8000.0,E6,6200.0,,,,,,
82463,OCR12VM,35000,OCR12VM OSTRUŽKI,8000.0,E6,5600.0,,,,,,
82464,CRV,30000,OCR12VM OSTRUŽKI,8000.0,E6,7000.0,,,,,,
82468,OCR12VM,35000,OCR12VM OSTRUŽKI,8000.0,E8,3000.0,,,,,,
82504,OCR12VM,35000,OCR12VM OSTRUŽKI,8000.0,E6,4200.0,,,,,,
82506,OCR12VM,35000,OCR12VM OSTRUŽKI,8000.0,E6,4200.0,,,,,,
82507,CRV,30000,OCR12VM OSTRUŽKI,8000.0,E6,6100.0,,,,,,
82522,OCR12VM,35000,OCR12VM OSTRUŽKI,8000.0,E6,5600.0,,,,,,
82523,CRV,30000,E6,9100.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
82535,OCR12VM,30000,OCR12VM OSTRUŽKI,8000.0,E6,5500.0,,,,,,
82574,OCR12VM,20000,UTOPMO2,15000.0,E6,6200.0,OCR12VM OSTRUŽKI,5000.0,,,,
82577,OCR12VM,16000,UTOPMO2,15000.0,E8,6100.0,OCR12VM OSTRUŽKI,5000.0,,,,
82611,CRV,30000,E6,9100.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
82612,CRV,30000,E6,9000.0,OCR12VM OSTRUŽKI,6500.0,,,,,,
82613,OCR12VM,30000,E6,8000.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
82634,CRV,30000,E6,9600.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
82635,CRV,30000,E6,8600.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
82639,OCR12VM,30000,OCR12VM OSTRUŽKI,6000.0,E8,3100.0,E6,0.0,,,,
82650,OCR12VM,30000,OCR12VM OSTRUŽKI,8000.0,E8,4200.0,,,,,,
82686,OCR12VM,30000,OCR12VM OSTRUŽKI,8000.0,E6,4500.0,,,,,,
82698,CRV,25000,UTOPMO2,10000.0,E6,6500.0,OCR12VM OSTRUŽKI,5000.0,,,,
82699,CRV,25000,UTOPMO2,10000.0,OCR12VM OSTRUŽKI,5000.0,E6,3900.0,,,,
82702,OCR12VM,32000,OCR12VM OSTRUŽKI,8000.0,E8,3100.0,,,,,,
82721,OCR12VM,35000,OCR12VM OSTRUŽKI,8000.0,E8,3100.0,,,,,,
82722,OCR12VM,35000,OCR12VM OSTRUŽKI,6000.0,E8,3000.0,,,,,,
82723,CRV,15000,UTOPMO2,15000.0,OCR12,9000.0,OCR12VM OSTRUŽKI,5000.0,E8,2000.0,,
82724,CRV,15000,UTOPMO2,15000.0,OCR12,9000.0,OCR12VM OSTRUŽKI,3000.0,E8,2000.0,,
82729,OCR12VM,20000,UTOPMO2,10000.0,OCR12VM OSTRUŽKI,10000.0,E6,6000.0,,,,
82735,OCR12VM,17000,UTOPMO2,10000.0,OCR12VM OSTRUŽKI,10000.0,E6,6000.0,,,,
82736,UTOPMO2,25000,OCR12,10000.0,OCR12VM OSTRUŽKI,7000.0,E8,1500.0,,,,
82764,OCR12VM,20000,OCR12VM OSTRUŽKI,10000.0,OCR12,10000.0,E8,5000.0,,,,
82765,OCR12VM,25000,OCR12,10000.0,OCR12VM OSTRUŽKI,8000.0,E8,6100.0,,,,
82766,OCR12VM,14000,UTOPMO2,13000.0,OCR12VM OSTRUŽKI,10000.0,E6,6200.0,,,,
82772,OCR12VM,25000,OCR12,10000.0,OCR12VM OSTRUŽKI,8000.0,E8,4200.0,,,,
82799,E6,34000,OCR12VM OSTRUŽKI,8000.0,,,,,,,,
82800,E6,33300,OCR12VM OSTRUŽKI,8000.0,,,,,,,,
82807,E6,28200,OCR12VM OSTRUŽKI,8000.0,,,,,,,,
82851,OCR12VM,40000,E6,5500.0,CRV,0.0,OCR12VM OSTRUŽKI,0.0,,,,
82852,CRV,30000,OCR12VM OSTRUŽKI,8000.0,E6,7600.0,,,,,,
82853,CRV,30000,OCR12VM OSTRUŽKI,8400.0,E6,7200.0,,0.0,,,,
82859,OCR12VM,25000,E6,13300.0,OCR12VM OSTRUŽKI,10000.0,,,,,,
82902,CRV,25000,E6,8500.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
82903,CRV,25000,OCR12VM OSTRUŽKI,8000.0,E6,7000.0,,,,,,
82907,OCR12VM,30000,OCR12VM OSTRUŽKI,8000.0,E6,7600.0,,,,,,
82932,CRV,25000,E6,12200.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
82941,E6,32000,OCR12VM OSTRUŽKI,10000.0,,,,,,,,
82948,OCR12VM,30000,OCR12VM OSTRUŽKI,8000.0,E6,7600.0,,,,,,
82950,E6,31300,OCR12VM OSTRUŽKI,10000.0,,,,,,,,
82960,E6,31100,OCR12VM OSTRUŽKI,10000.0,,,,,,,,
82978,OCR12VM,30000,E6,9500.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
82979,OCR12VM,30000,E6,9500.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
82986,OCR12VM,30000,E6,8600.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
83001,OCR12VM,30000,OCR12VM OSTRUŽKI,10000.0,E6,8500.0,,,,,,
83017,CRV,30000,OCR12VM OSTRUŽKI,8000.0,E6,5100.0,,,,,,
83023,OCR12VM,30000,OCR12VM OSTRUŽKI,10000.0,E8,2500.0,,,,,,
83026,OCR12VM,30000,OCR12VM OSTRUŽKI,4000.0,E8,2700.0,,,,,,
83045,OCR12VM,30000,OCR12,10000.0,OCR12VM OSTRUŽKI,8000.0,E8,3200.0,,,,
83054,CRV,30000,OCR12VM OSTRUŽKI,8000.0,E8,2500.0,,,,,,
83056,OCR12VM,30000,E6,9000.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
83079,OCR12VM,25000,OCR12,10000.0,OCR12VM OSTRUŽKI,8000.0,E6,6700.0,,,,
83091,OCR12VM,25000,OCR12,10000.0,OCR12VM OSTRUŽKI,8000.0,E8,3000.0,,,,
83094,OCR12VM,25000,OCR12,10000.0,OCR12VM OSTRUŽKI,8000.0,E8,3200.0,,,,
83118,OCR12VM,35000,OCR12VM OSTRUŽKI,8000.0,E8,4100.0,,,,,,
83143,OCR12VM,30000,OCR12VM OSTRUŽKI,8000.0,E6,7100.0,,,,,,
83167,CRV,30000,OCR12VM OSTRUŽKI,10000.0,E6,4500.0,,,,,,
83182,OCR12VM,35000,OCR12VM OSTRUŽKI,8000.0,E6,5500.0,,,,,,
83188,CRV,35000,OCR12VM OSTRUŽKI,8000.0,E8,4000.0,,,,,,
83196,CRV,30000,OCR12VM OSTRUŽKI,10000.0,E6,4800.0,,,,,,
83219,CRV,30000,OCR12VM OSTRUŽKI,10000.0,E6,4000.0,,,,,,
83222,CRV,30000,OCR12VM OSTRUŽKI,10000.0,E8,6300.0,,,,,,
83228,PK5,30000,E6,17300.0,,,,,,,,
83230,CRV,30000,OCR12VM OSTRUŽKI,8000.0,E6,6000.0,,,,,,
83236,CRV,30000,E6,6200.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
83249,OCR12VM,35000,OCR12VM OSTRUŽKI,8000.0,E6,6000.0,,,,,,
83250,CRV,30000,OCR12VM OSTRUŽKI,8000.0,E6,7500.0,,,,,,
83256,OCR12VM,35000,OCR12VM OSTRUŽKI,10000.0,E6,4500.0,,,,,,
83257,OCR12VM,35000,OCR12VM OSTRUŽKI,8000.0,E6,3300.0,,,,,,
83264,OCR12VM,35000,OCR12VM OSTRUŽKI,8000.0,E6,3300.0,,,,,,
83290,OCR12VM,30000,OCR12VM OSTRUŽKI,10000.0,E6,6300.0,,,,,,
83291,OCR12VM,35000,OCR12VM OSTRUŽKI,8000.0,E6,5500.0,,,,,,
83306,OCR12VM,35000,OCR12VM OSTRUŽKI,10000.0,E6,7600.0,,,,,,
83307,OCR12VM,35000,OCR12VM OSTRUŽKI,10000.0,E6,4800.0,,,,,,
83327,OCR12VM,35000,OCR12VM OSTRUŽKI,10000.0,E6,3100.0,,,,,,
83337,OCR12VM,35000,OCR12VM OSTRUŽKI,10000.0,E6,1800.0,,,,,,
83344,OCR12VM,35000,OCR12VM OSTRUŽKI,10000.0,E6,4000.0,,,,,,
83360,OCR12VM,35000,OCR12VM OSTRUŽKI,10000.0,E6,5000.0,,,,,,
83367,OCR12VM,35000,OCR12VM OSTRUŽKI,8000.0,E6,5700.0,,,,,,
83368,OCR12VM,35000,OCR12VM OSTRUŽKI,8000.0,E6,5000.0,,,,,,
83375,OCR12VM,35000,OCR12VM OSTRUŽKI,10000.0,E6,2000.0,,,,,,
83376,OCR12VM,35000,OCR12VM OSTRUŽKI,8000.0,E6,5500.0,,0.0,,,,
83382,CRV,30000,OCR12VM OSTRUŽKI,8000.0,E6,8000.0,,,,,,
83383,OCR12VM,35000,OCR12VM OSTRUŽKI,10000.0,E6,4000.0,,,,,,
83392,OCR12VM,35000,OCR12VM OSTRUŽKI,10000.0,E6,4200.0,,,,,,
83413,CRV,30000,E6,9100.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
83414,OCR12VM,30000,OCR12VM OSTRUŽKI,10000.0,E8,4200.0,,,,,,
83424,OCR12VM,35000,OCR12VM OSTRUŽKI,8000.0,E6,6200.0,,,,,,
83427,CRV,30000,OCR12VM OSTRUŽKI,9000.0,E6,4000.0,,,,,,
83428,OCR12VM,30000,OCR12VM OSTRUŽKI,9000.0,E6,5000.0,,,,,,
83441,OCR12VM,30000,E6,8600.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
83443,OCR12VM,30000,OCR12VM OSTRUŽKI,10000.0,E6,7800.0,,,,,,
83450,CRV,30000,OCR12VM OSTRUŽKI,10000.0,E6,6600.0,,,,,,
83451,CRV,30000,OCR12VM OSTRUŽKI,10000.0,E6,5700.0,,,,,,
83454,OCR12VM,30000,OCR12VM OSTRUŽKI,10000.0,E6,7000.0,,,,,,
83471,CRV,30000,OCR12VM OSTRUŽKI,10000.0,E6,5600.0,,,,,,
83473,OCR12,10000,UTOPMO2,10000.0,PK5M,10000.0,OCR12VM OSTRUŽKI,10000.0,E6,8000.0,,
83474,OCR12,10000,UTOPMO2,10000.0,PK5M,10000.0,OCR12VM OSTRUŽKI,10000.0,E6,8100.0,,
83512,OCR12VM,30000,E6,10700.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
83515,CRV,30000,OCR12VM OSTRUŽKI,8000.0,E6,6100.0,,,,,,
83526,OCR12VM,30000,OCR12VM OSTRUŽKI,10000.0,E6,6000.0,,,,,,
83529,E6,22000,E3,20100.0,,,,,,,,
83536,CRV,30000,OCR12VM OSTRUŽKI,8000.0,E6,5800.0,,,,,,
83557,OCR12VM,30000,OCR12VM OSTRUŽKI,10000.0,E6,8100.0,,,,,,
83558,OCR12VM,30000,OCR12VM OSTRUŽKI,8000.0,E6,7500.0,,,,,,
83567,OCR12VM,30000,E6,14400.0,,,,,,,,
83568,CRV,30000,E6,15200.0,,,,,,,,
83591,CRV,35000,OCR12VM OSTRUŽKI,8000.0,E6,3700.0,,,,,,
83611,OCR12VM,30000,E6,8100.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
83612,CRV,35000,OCR12VM OSTRUŽKI,8000.0,E6,2000.0,,,,,,
83645,OCR12VM,20000,UTOPMO2,10000.0,E6,9000.0,OCR12VM OSTRUŽKI,8000.0,,,,
83646,CRV,20000,UTOPMO2,10000.0,OCR12VM OSTRUŽKI,7000.0,E6,7000.0,,,,
83657,OCR12VM,40000,E6,7100.0,,,,,,,,
83678,OCR12VM,35000,OCR12VM OSTRUŽKI,8000.0,E8,4500.0,,,,,,
83702,CRV,30000,OCR12VM OSTRUŽKI,8000.0,E6,7100.0,,,,,,
83703,CRV,30000,OCR12VM OSTRUŽKI,8000.0,E6,6500.0,,,,,,
83704,OCR12VM,35000,OCR12VM OSTRUŽKI,10000.0,E6,4000.0,,,,,,
83714,OCR12VM,30000,OCR12VM OSTRUŽKI,8000.0,E6,7500.0,,,,,,
83735,OCR12VM,35000,OCR12VM OSTRUŽKI,8000.0,E6,4300.0,,,,,,
83744,CRV,30800,OCR12VM OSTRUŽKI,8000.0,E6,6300.0,,,,,,
83758,OCR12VM,35000,OCR12VM OSTRUŽKI,8000.0,E6,4000.0,,,,,,
83759,OCR12VM,35000,OCR12VM OSTRUŽKI,7000.0,E6,4100.0,,,,,,
83760,CRV,30000,OCR12VM OSTRUŽKI,8000.0,E6,5200.0,OH252,2000.0,,,,
83766,CRV,30000,OCR12VM OSTRUŽKI,8000.0,E6,5000.0,OH252,2000.0,,,,
83782,OCR12VM,35000,OCR12VM OSTRUŽKI,8000.0,E6,4300.0,,,,,,
83785,CRV,30000,OCR12VM OSTRUŽKI,8000.0,E6,5100.0,OH252,2000.0,,,,
83790,OCR12VM,20000,UTOPMO2,10000.0,E6,8100.0,OCR12VM OSTRUŽKI,8000.0,,,,
83812,CRV,20000,UTOPMO2,10000.0,OCR12VM OSTRUŽKI,8000.0,E6,5100.0,OH252,2000.0,,
83814,OCR12VM,30000,OCR12VM OSTRUŽKI,8000.0,E6,5000.0,,,,,,
83820,OCR12VM,30000,OCR12VM OSTRUŽKI,8000.0,E6,8000.0,,,,,,
83827,CRV,20000,E6,10100.0,UTOPMO2,10000.0,,,,,,
83832,OCR12VM,27000,OCR12VM OSTRUŽKI,8000.0,E6,4600.0,,,,,,
83837,CRV,20000,UTOPMO2,10000.0,OCR12VM OSTRUŽKI,8000.0,E6,6500.0,,,,
83839,CRV,20000,UTOPMO2,10000.0,OCR12VM OSTRUŽKI,8000.0,E6,3100.0,OH252,2000.0,,
83840,CRV,20000,UTOPMO2,10000.0,OCR12VM OSTRUŽKI,8000.0,E6,5000.0,OH252,2000.0,,
83855,OCR12VM,30000,E6,8200.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
83877,OCR12VM,25000,OCR12,10000.0,OCR12VM OSTRUŽKI,8000.0,E6,6700.0,,,,
83882,CRV,20000,UTOPMO2,10000.0,E6,9100.0,OCR12VM OSTRUŽKI,5000.0,OH252,2000.0,,
83885,OCR12VM,25000,OCR12,10000.0,OCR12VM OSTRUŽKI,8000.0,E6,6600.0,,,,
83891,CRV,17000,UTOPMO2,10000.0,E6,9100.0,OCR12VM OSTRUŽKI,5000.0,OH252,2000.0,,
83892,CRV,21000,UTOPMO2,10000.0,E6,9200.0,OCR12VM OSTRUŽKI,5000.0,OH252,2000.0,,
83903,CRV,20000,UTOPMO2,10000.0,E6,9000.0,OCR12VM OSTRUŽKI,5000.0,OH252,2000.0,,
83904,CRV,20000,UTOPMO2,10000.0,E6,9100.0,OCR12VM OSTRUŽKI,5000.0,OH252,2000.0,,
83907,OCR12VM,15000,PK5M,10000.0,OCR12,10000.0,E6,7100.0,OCR12VM OSTRUŽKI,5000.0,,
83925,CRV,30000,E6,13000.0,OCR12VM OSTRUŽKI,5000.0,OH252,2000.0,,,,
83926,CRV,30000,E6,9500.0,OCR12VM OSTRUŽKI,5000.0,OH252,2000.0,,,,
83947,OCR12VM,30000,OCR12VM OSTRUŽKI,8000.0,E6,5100.0,,,,,,
83958,CRV,30000,E6,9500.0,OCR12VM OSTRUŽKI,5000.0,OH252,2000.0,,,,
83959,OCR12VM,30000,OCR12VM OSTRUŽKI,8000.0,E6,7600.0,,,,,,
83966,OCR12VM,35000,OCR12VM OSTRUŽKI,8000.0,E6,6600.0,,,,,,
83983,OCR12VM,35000,OCR12VM OSTRUŽKI,8000.0,E6,4300.0,,,,,,
83984,OCR12VM,35000,OCR12VM OSTRUŽKI,8000.0,E8,4000.0,,,,,,
83987,OCR12VM,35000,OCR12VM OSTRUŽKI,8000.0,E6,6100.0,,,,,,
84004,OCR12VM,35000,OCR12VM OSTRUŽKI,8000.0,E6,5700.0,,,,,,
84005,CRV,30000,E6,8700.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
84025,OCR12VM,35000,OCR12VM OSTRUŽKI,8000.0,E8,3500.0,,,,,,
84037,OCR12VM,35000,E6,8100.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
84052,OCR12VM,20000,UTOPMO2,10000.0,E6,8600.0,OCR12VM OSTRUŽKI,8000.0,,,,
84053,OCR12VM,35000,OCR12VM OSTRUŽKI,8000.0,E8,4000.0,,,,,,
84070,OCR12VM,30000,OCR12VM OSTRUŽKI,8000.0,E6,6100.0,,,,,,
84072,OCR12VM,35000,OCR12VM OSTRUŽKI,8000.0,E6,5500.0,,,,,,
84093,CRV,30000,E6,9700.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
84094,OCR12VM,35000,OCR12VM OSTRUŽKI,8000.0,E6,5800.0,,,,,,
84102,CRV,30000,E6,8100.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
84103,OCR12VM,25000,OCR12,10000.0,OCR12VM OSTRUŽKI,8000.0,E6,5500.0,,,,
84111,OCR12VM,25000,OCR12,10000.0,OCR12VM OSTRUŽKI,8000.0,E6,5500.0,,,,
84112,OCR12VM,25000,OCR12,10000.0,OCR12VM OSTRUŽKI,8000.0,E6,1800.0,,,,
84129,CRV,30000,OCR12VM OSTRUŽKI,8000.0,E6,5100.0,OH252,3000.0,,,,
84140,OCR12VM,25000,OCR12,10000.0,OCR12VM OSTRUŽKI,8000.0,E6,4700.0,,,,
84146,CRV,30000,OCR12VM OSTRUŽKI,8000.0,E6,5000.0,OH252,3000.0,,,,
84147,CRV,30000,OCR12VM OSTRUŽKI,8000.0,E6,5100.0,OH252,3000.0,,,,
84148,CRV,30000,OCR12VM OSTRUŽKI,10000.0,E6,5300.0,OH252,3000.0,,,,
84153,CRV,30000,OCR12VM OSTRUŽKI,8000.0,E6,4900.0,PK5,3000.0,,,,
84154,OCR12VM,30000,OCR12VM OSTRUŽKI,8000.0,E6,7400.0,PK5,3000.0,,,,
84158,OCR12VM,30000,OCR12VM OSTRUŽKI,8000.0,PK5M,7000.0,E6,5800.0,,,,
84172,OCR12VM,30000,OCR12VM OSTRUŽKI,8000.0,PK5M,5000.0,E6,3500.0,,,,
84189,OCR12VM,30000,OCR12VM OSTRUŽKI,8000.0,E6,6500.0,PK5M,5000.0,,,,
84197,OCR12VM,30000,OCR12VM OSTRUŽKI,8000.0,E6,6600.0,PK5M,5000.0,,,,
84212,OCR12VM,30000,OCR12VM OSTRUŽKI,8000.0,E6,6500.0,PK5M,5000.0,,,,
84216,OCR12VM,30000,OCR12VM OSTRUŽKI,8000.0,E6,6700.0,PK5M,5000.0,,,,
84228,OCR12VM,30000,OCR12VM OSTRUŽKI,8000.0,E6,6700.0,PK5M,5000.0,,,,
84229,OCR12VM,25000,OCR12,10000.0,OCR12VM OSTRUŽKI,8000.0,E8,3600.0,,,,
84240,CRV,30000,OCR12VM OSTRUŽKI,6000.0,E6,5000.0,OH252,3000.0,,,,
84249,OCR12VM,35000,OCR12VM OSTRUŽKI,8000.0,E8,3000.0,,,,,,
84256,OCR12VM,29000,OCR12VM OSTRUŽKI,8000.0,PK5M,7000.0,E6,5200.0,,,,
84257,CRV,30000,OCR12VM OSTRUŽKI,8000.0,E6,5500.0,OH252,3000.0,,,,
84272,OCR12VM,30000,OCR12VM OSTRUŽKI,8000.0,E6,5100.0,PK5M,5000.0,,,,
84295,OCR12VM,30000,OCR12VM OSTRUŽKI,8000.0,PK5M,5000.0,E6,5000.0,,,,
84302,OCR12VM,25000,E6,12600.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
84318,CRV,30000,OCR12VM OSTRUŽKI,8000.0,E6,4200.0,PK5,3000.0,,,,
84319,CRV,30000,OCR12VM OSTRUŽKI,8000.0,E6,4200.0,PK5,3000.0,,,,
84320,OCR12VM,30000,OCR12VM OSTRUŽKI,8000.0,E6,5500.0,,,,,,
84327,OCR12VM,35000,OCR12VM OSTRUŽKI,8000.0,E6,4700.0,,,,,,
84329,CRV,30000,OCR12VM OSTRUŽKI,8000.0,E6,4000.0,PK5,3000.0,,,,
84339,OCR12VM,30000,OCR12VM OSTRUŽKI,8000.0,E6,4500.0,,,,,,
84354,OCR12VM,30000,OCR12VM OSTRUŽKI,8000.0,E6,6100.0,,,,,,
84359,OCR12VM,20000,UTOPMO2,15000.0,OCR12VM OSTRUŽKI,8000.0,E6,5600.0,,,,
84363,OCR12VM,20000,UTOPMO2,15000.0,OCR12VM OSTRUŽKI,8000.0,E6,2600.0,,,,
84386,OCR12VM,30000,OCR12VM OSTRUŽKI,8000.0,E6,7100.0,,,,,,
84410,OCR12VM,30000,OCR12VM OSTRUŽKI,8000.0,E6,6000.0,,,,,,
84411,OCR12VM,30000,E6,9500.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
84412,OCR12VM,30000,E6,8100.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
84470,OCR12VM,30000,E6,5100.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
84481,OCR12VM,30000,OCR12VM OSTRUŽKI,8000.0,E6,4900.0,,,,,,
84493,OCR12VM,25000,E6,7600.0,PK5M,5000.0,OCR12VM OSTRUŽKI,5000.0,,,,
84495,CRV,15000,E6,13800.0,UTOPMO2,10000.0,OCR12VM OSTRUŽKI,5000.0,OH252,3000.0,,
84496,CRV,15000,E6,12700.0,UTOPMO2,10000.0,OCR12VM OSTRUŽKI,5000.0,OH252,3000.0,,
84531,OCR12VM,32000,E6,7900.0,PK5M,5000.0,OCR12VM OSTRUŽKI,5000.0,,,,
84537,OCR12VM,28000,E6,8100.0,PK5M,5000.0,OCR12VM OSTRUŽKI,5000.0,,,,
84565,UTOPMO2,20000,E6,16500.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
