HeatNo,LFVD_AlBloki,LFVD_AlGran,LFVD_Boksit,LFVD_CaO,LFVD_CaSi,LFVD_CASIfi13,LFVD_Cfi13,LFVD_CoMet,LFVD_Cu,LFVD_EPŽŽlindra,LFVD_FeAl,LFVD_FeB,LFVD_FeBŽica,LFVD_FeCrNit,LFVD_FeCrA,LFVD_FeCrC,LFVD_FeCrCSi,LFVD_FeCrC51,LFVD_FeMnA,LFVD_FeMnC,LFVD_FeMo,LFVD_FeNbTa,LFVD_FeNbTafi13,LFVD_FeS,LFVD_FeSi,LFVD_FeSiZrŽica,LFVD_FeTi,LFVD_FeTifi13,LFVD_FeV,LFVD_FeW72,LFVD_KarboritMleti,LFVD_MnMet,LFVD_NiGran,LFVD_NiKatode,LFVD_NiOksid,LFVD_OdpCu,LFVD_Polymox,LFVD_SŽica,LFVD_SiMet,LFVD_SiMn,LFVD_SLAGMAG65B,LFVD_KarboritZaVpih,LFVD_Ni90,LFVD_AlŽica,LFVD_Molyquick,LFVD_AlOplašèenaŽica,LFVD_BelaŽlindra,LFVD_Kisik,LFVD_KalcijevKarbid,LFVD_WPaketi,LFVD_SintŽlindra
87735,4,0,140,650,0,73.6,0.0,0,0,100,0,0,0,0,0,2100,0,0,0,120,150,0,0,0,110,0,0,0,458,0,60,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,50,0,0
87736,13,0,180,500,0,15.0,0.0,0,0,150,0,0,0,0,0,0,0,0,0,65,100,0,0,0,98,0,0,0,200,0,175,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,4.8,0,0,50,0,0
87737,0,0,80,400,0,16.3,0.0,0,0,120,0,0,0,0,0,500,0,0,0,90,90,0,0,0,150,0,0,0,88,0,180,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,50,0,0
87744,0,0,0,350,0,15.6,18.0,0,0,120,0,0,0,0,0,700,0,0,0,80,50,0,0,0,66,0,0,0,336,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,50,0,0
87745,0,0,200,400,0,14.3,0.0,0,0,100,0,0,0,0,0,300,0,0,0,0,45,0,0,0,75,0,0,0,281,0,235,0,0,0,0,0,0,0.0,0,60,0,0,0,0.0,0,0.0,0,0,50,0,0
87751,5,0,280,450,0,14.7,15.0,0,0,0,0,0,0,0,250,460,0,0,0,30,70,0,0,0,80,0,0,0,200,0,0,0,0,0,0,0,0,0.0,0,60,0,0,0,0.0,0,4.8,0,0,50,0,0
87754,0,0,180,400,0,30.6,0.0,0,0,120,0,0,0,0,0,600,0,0,0,85,50,0,0,0,140,0,0,0,424,0,455,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,50,0,0
87758,0,0,0,100,0,17.3,0.0,0,0,0,0,0,0,0,0,950,0,0,0,0,118,0,0,0,90,0,0,0,420,0,135,0,0,0,0,0,0,0.0,0,0,50,0,0,0.0,0,0.0,0,0,50,0,0
87780,0,0,160,350,0,0.0,0.0,0,0,0,0,0,0,0,0,440,0,0,0,80,60,0,0,0,115,0,0,0,398,0,135,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1.5,0,0,50,0,0
87781,5,0,340,350,0,0.0,21.0,0,0,150,0,0,0,0,0,330,0,0,0,65,65,0,0,0,110,0,0,0,220,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,5.4,0,0,50,0,0
87782,5,0,260,500,0,15.0,12.0,0,0,0,0,0,0,0,0,300,0,0,0,40,90,0,0,0,45,0,0,0,210,0,60,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,5.8,0,0,50,0,0
87812,0,0,140,350,0,15.0,18.0,0,0,150,0,0,0,0,0,105,0,0,0,50,50,0,0,0,135,0,0,0,377,0,15,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,50,0,0
87817,15,0,180,400,0,15.0,22.5,0,0,140,0,0,0,0,0,500,0,0,0,50,165,0,0,0,50,0,0,0,275,0,150,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,3.9,0,0,50,0,0
87827,5,0,180,350,0,15.6,0.0,0,0,100,0,0,0,0,0,80,0,0,0,80,140,0,0,0,130,0,0,0,280,0,70,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,3.9,0,0,50,0,0
87828,9,0,180,450,0,14.3,0.0,0,0,150,0,0,0,0,0,470,0,0,0,88,67,0,0,0,75,0,0,0,259,0,30,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,50,0,0
87833,0,0,230,450,0,15.9,22.5,0,0,0,0,0,0,0,0,1050,0,0,0,0,0,0,0,0,30,0,0,0,270,0,75,0,0,0,0,0,0,0.0,0,50,0,0,0,0.0,0,5.8,0,0,50,0,0
87884,0,0,180,100,0,16.3,0.0,0,0,0,0,0,0,0,0,1950,0,0,0,10,110,0,0,0,95,0,0,0,415,0,45,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1.5,0,0,50,0,0
87894,0,0,250,450,0,16.3,27.0,0,0,120,0,0,0,0,150,1000,0,0,0,72,102,0,0,0,124,0,0,0,285,0,175,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,50,0,0
87901,8,0,280,420,0,15.4,0.0,0,0,0,0,0,0,0,100,950,0,0,0,25,110,0,0,0,105,0,0,0,260,0,200,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,5.2,0,0,50,0,0
87903,0,0,80,350,0,15.2,22.5,0,0,120,0,0,0,0,0,310,0,0,0,70,164,0,0,0,152,0,0,0,312,0,100,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,50,0,0
87922,0,0,200,430,0,14.7,0.0,0,0,0,0,0,0,0,150,1510,0,0,0,55,95,0,0,0,140,0,0,0,270,0,210,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1.0,0,0,50,0,0
87987,4,0,210,400,0,13.3,15.0,0,0,0,0,0,0,0,0,470,0,0,0,50,55,0,0,0,0,0,0,0,205,0,30,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,3.9,0,0,0,0,100
88013,3,0,290,450,0,15.2,27.0,0,0,0,0,0,0,0,0,1580,0,0,0,40,115,0,0,0,90,0,0,0,405,0,0,0,0,0,0,0,0,0.0,0,60,0,0,0,0.0,0,0.0,0,0,50,0,0
88023,5,0,210,430,0,15.4,6.0,0,0,0,0,0,0,0,0,770,0,0,0,80,98,0,0,0,125,0,0,0,315,0,150,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,5.4,0,0,50,0,100
88035,3,0,210,450,0,69.0,0.0,0,0,0,0,0,0,0,0,920,0,0,0,60,125,0,0,0,150,0,0,0,305,0,60,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,3.9,0,0,0,0,100
88057,4,0,190,400,0,37.7,0.0,0,0,0,0,0,0,0,0,950,0,0,0,0,130,0,0,0,130,0,0,0,360,0,135,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,50,0,200
88075,5,0,170,350,0,15.0,15.0,0,0,100,0,0,0,0,0,500,0,0,0,0,113,0,0,0,140,0,0,0,308,0,215,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,5.8,0,0,50,0,150
88076,0,0,0,400,0,14.5,18.0,0,0,100,0,0,0,0,0,1000,0,0,0,0,81,0,0,0,155,0,0,0,280,0,150,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,50,0,150
88082,0,0,170,300,0,14.7,0.0,0,0,100,0,0,0,0,0,1440,0,0,0,0,55,0,0,0,90,0,0,0,365,0,110,0,0,0,0,0,0,0.0,0,45,0,0,0,0.0,0,2.9,0,0,50,0,150
88083,0,0,180,350,0,14.0,0.0,0,0,110,0,0,0,0,0,0,0,0,0,35,20,0,0,0,95,0,0,0,168,0,100,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,50,0,150
88084,5,0,90,380,0,15.4,10.5,0,0,100,0,0,0,0,0,0,0,0,0,55,39,0,0,0,100,0,0,0,214,0,90,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,5.8,0,0,50,0,150
88085,15,0,230,500,0,14.0,0.0,0,0,120,0,0,0,0,0,0,0,0,0,55,20,0,0,0,120,0,0,0,160,0,105,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,5.8,0,0,50,0,100
88115,5,0,140,520,0,15.9,25.5,0,0,0,0,0,0,0,0,800,0,0,0,25,80,0,0,0,160,0,0,0,255,0,50,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,5.8,0,0,0,0,0
88143,4,0,150,400,0,14.7,15.0,0,0,150,0,0,0,0,0,1800,0,0,0,75,70,0,0,0,130,0,0,0,349,0,200,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,50,0,0
88155,0,0,190,500,0,14.5,13.5,0,0,150,0,0,0,0,0,600,0,0,0,25,100,0,0,0,105,0,0,0,350,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2.9,0,0,50,0,0
88172,0,0,210,350,0,15.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,40,101,0,0,0,20,0,0,0,303,0,130,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2.9,0,0,50,0,0
88173,0,0,260,500,0,14.3,0.0,0,0,0,0,0,0,0,0,650,0,0,0,45,45,0,0,0,110,0,0,0,340,0,150,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1.9,0,0,50,0,0
88188,0,0,190,600,0,16.6,19.5,0,0,150,0,0,0,0,230,550,0,0,0,32,0,0,0,0,90,0,0,0,338,0,180,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,50,0,0
88207,0,0,80,350,0,14.7,30.0,0,0,150,0,0,0,0,0,0,0,0,0,100,48,0,0,0,155,0,0,0,236,0,95,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,50,0,0
88210,5,0,150,400,0,49.9,22.5,0,0,150,0,0,0,0,0,0,0,0,0,50,50,0,0,0,135,0,0,0,255,0,165,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,6.8,0,0,50,0,0
88211,0,0,170,400,0,15.0,0.0,0,0,110,0,0,0,0,170,880,0,0,0,0,125,0,0,0,20,0,0,0,230,0,135,0,0,0,0,0,0,0.0,0,65,0,0,0,0.0,0,0.0,0,0,50,0,0
88237,5,0,80,300,0,12.9,0.0,0,0,150,0,0,0,0,0,500,0,0,0,30,137,0,0,0,50,0,0,0,360,0,90,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,50,0,0
88238,5,0,80,450,0,14.3,9.0,0,0,0,0,0,0,0,0,1130,0,0,0,0,180,0,0,0,147,0,0,0,417,0,130,0,0,0,0,0,0,0.0,0,72,0,0,0,0.0,0,3.9,0,0,50,0,0
88266,5,0,130,550,0,14.0,0.0,0,0,150,0,0,0,0,0,1400,0,0,0,0,84,0,0,0,22,0,0,0,495,0,180,0,0,0,0,0,0,0.0,0,65,0,0,0,0.0,0,0.0,0,0,50,0,0
88267,10,0,80,550,0,14.0,28.2,0,0,0,0,0,0,0,0,510,0,0,0,0,123,0,0,0,157,0,0,0,340,0,200,0,0,0,0,0,0,0.0,0,70,0,0,0,0.0,0,2.3,0,0,50,0,0
88289,0,0,80,850,0,14.7,0.0,0,0,150,0,0,0,0,0,1070,0,0,0,15,63,0,0,0,180,0,0,0,400,0,155,0,0,0,0,0,0,0.0,0,50,0,0,0,0.0,0,2.5,0,0,50,0,0
88290,5,0,260,500,0,52.9,0.0,0,0,0,0,0,0,0,0,600,0,0,0,65,74,0,0,0,80,0,0,0,230,0,110,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,50,0,0
88342,0,0,320,500,0,13.8,22.5,0,0,0,0,0,0,0,0,300,0,0,0,50,125,0,0,0,120,0,0,0,275,0,75,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1.9,0,0,50,0,0
88343,0,0,290,450,0,14.0,27.0,0,0,0,0,0,0,0,0,905,0,0,0,50,100,0,0,0,65,0,0,0,345,0,55,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1.9,0,0,50,0,0
88351,0,0,280,450,0,15.0,15.0,0,0,0,0,0,0,0,0,440,0,0,0,70,80,0,0,0,105,0,0,0,245,0,70,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2.5,0,0,50,0,0
88352,5,0,80,300,0,15.6,0.0,0,0,150,0,0,0,0,0,800,0,0,0,70,112,0,0,0,100,0,0,0,232,0,25,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,50,0,0
88367,0,0,190,400,0,15.0,9.0,0,0,100,0,0,0,0,0,850,0,0,0,127,133,0,0,0,83,0,0,0,253,0,45,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,50,0,0
88368,0,0,200,500,0,15.0,0.0,0,0,150,0,0,0,0,50,150,0,0,0,0,90,0,0,0,0,0,0,0,305,0,100,0,0,0,0,0,0,0.0,0,70,0,0,0,0.0,0,7.7,0,0,50,0,0
88369,0,0,250,600,0,92.0,0.0,0,0,150,0,0,0,0,0,210,0,0,0,75,115,0,0,0,0,0,0,0,335,0,20,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,50,0,0
88376,0,0,80,450,0,15.4,54.0,0,0,150,0,0,0,0,0,385,0,0,0,80,88,0,0,0,122,0,0,0,363,0,350,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0
88377,0,0,300,480,0,14.3,0.0,0,0,0,0,0,0,0,0,1350,0,0,0,55,75,0,0,0,80,0,0,0,360,0,75,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1.5,0,0,50,0,0
88395,10,0,150,520,0,23.0,15.0,0,0,150,0,0,0,0,0,1650,0,0,0,0,165,0,0,0,140,0,0,0,302,0,210,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,4.2,0,0,50,0,0
88396,10,0,220,530,0,15.0,24.0,0,0,0,0,0,0,0,0,1260,0,0,0,50,110,0,0,0,140,0,0,0,280,0,185,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,4.8,0,0,50,0,0
88397,0,0,100,500,0,15.6,27.0,0,0,150,0,0,0,0,0,655,0,0,0,75,159,0,0,0,133,0,0,0,410,0,255,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0
88398,0,0,100,350,0,15.4,10.5,0,0,150,0,0,0,0,0,1270,0,0,0,47,124,0,0,0,155,0,0,0,297,0,130,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,50,0,0
88409,0,0,100,400,0,13.8,13.5,0,0,150,0,0,0,0,0,1050,0,0,0,78,22,0,0,0,110,0,0,0,353,0,140,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1.9,0,0,50,0,0
88427,0,0,80,300,0,15.2,60.0,0,0,150,0,0,0,0,0,1300,0,0,0,71,90,0,0,0,122,0,0,0,280,0,245,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,50,0,0
88428,10,0,170,350,0,49.2,22.5,0,0,150,0,0,0,0,0,800,0,0,0,60,110,0,0,0,150,0,0,0,253,0,150,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,5.8,0,0,50,0,0
88459,0,0,160,300,0,15.9,9.0,0,0,0,0,0,0,0,0,0,0,0,0,85,150,0,0,0,155,0,0,0,305,0,255,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1.9,0,0,50,0,0
88460,0,0,100,350,0,15.4,4.5,0,0,0,0,0,0,0,420,150,0,0,0,0,150,0,0,0,140,0,0,0,270,0,225,0,0,0,0,0,0,0.0,0,80,0,0,0,0.0,0,1.9,0,0,50,0,0
88461,4,0,260,850,0,118.9,0.0,0,0,300,0,0,0,0,0,0,0,0,0,55,115,0,0,0,120,0,0,0,405,0,325,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,4.4,0,0,50,0,0
88473,5,0,150,550,0,38.6,12.0,0,0,150,0,0,0,0,0,1470,0,0,0,0,80,0,0,0,115,0,0,0,358,0,90,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,4.8,0,0,50,0,0
88481,5,0,270,550,0,23.0,9.0,0,0,0,0,0,0,0,0,1620,0,0,0,0,160,0,0,0,80,0,0,0,388,0,215,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1.5,0,0,50,0,0
88498,5,0,165,350,0,15.4,4.5,0,0,100,0,0,0,0,0,1040,0,0,0,0,265,0,0,0,95,0,0,0,325,0,60,0,0,0,0,0,0,0.0,0,85,0,0,0,0.0,0,5.8,0,0,50,0,0
88499,5,0,170,350,0,15.4,0.0,0,0,0,0,0,0,0,0,650,0,0,0,20,170,0,0,0,60,0,0,0,310,0,10,0,0,0,0,0,0,0.0,0,50,0,0,0,0.0,0,4.2,0,0,50,0,0
88500,0,0,140,480,0,23.0,15.0,0,0,100,0,0,0,0,0,1150,0,0,0,60,120,0,0,0,75,0,0,0,295,0,90,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1.5,0,0,50,0,0
88501,3,0,155,450,0,13.3,0.0,0,0,0,0,0,0,0,160,100,0,0,0,0,130,0,0,0,60,0,0,0,250,0,105,0,0,0,0,0,0,0.0,0,45,0,0,0,0.0,0,0.0,0,0,50,0,0
88504,0,0,150,500,0,15.9,27.0,0,0,150,0,0,0,0,0,2200,0,0,0,51,120,0,0,0,154,0,0,0,313,0,120,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,50,0,0
88511,0,0,220,450,0,62.1,22.5,0,0,100,0,0,0,0,0,1340,0,0,0,50,185,0,0,0,120,0,0,0,340,0,115,0,0,0,0,0,0,0.0,0,50,0,0,0,0.0,0,2.9,0,0,50,0,0
88517,10,0,90,350,0,15.0,15.0,0,0,150,0,0,0,0,0,1010,0,0,0,80,125,0,0,0,72,0,0,0,324,0,110,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,50,0,0
88533,0,0,100,450,0,16.3,6.0,0,0,0,0,0,0,0,0,1730,0,0,0,0,140,0,0,0,145,0,0,0,442,0,195,0,0,0,0,0,0,0.0,0,90,0,0,0,0.0,0,0.0,0,0,50,0,0
88542,4,0,230,510,0,13.6,0.0,0,0,0,0,0,0,0,0,920,0,0,0,43,55,0,0,0,40,0,0,0,332,0,55,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0
88557,10,0,120,700,0,13.8,45.0,0,0,0,0,0,0,0,200,650,0,0,0,40,80,0,0,0,60,0,0,0,84,0,100,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,5.8,0,0,0,0,0
88558,10,0,100,350,0,15.0,15.0,0,0,0,0,0,0,0,0,350,0,0,0,70,50,0,0,0,150,0,0,0,287,0,120,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,50,0,0
88559,0,0,120,600,0,15.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,65,32,0,0,0,130,0,0,0,350,0,260,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2.5,0,0,50,0,0
88567,15,0,90,500,0,14.5,12.0,0,0,100,0,0,0,0,600,1100,0,0,0,0,92,0,0,0,0,0,0,0,361,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,50,0,0
88568,15,0,80,500,0,15.9,12.0,0,0,120,0,0,0,0,0,2300,0,0,0,19,55,0,0,0,80,0,0,0,299,0,0,0,0,0,0,0,0,0.0,0,25,0,0,0,0.0,0,2.9,0,0,50,0,0
88569,0,0,100,600,0,15.6,0.0,0,0,150,0,0,0,0,210,900,0,0,0,0,145,0,0,0,65,0,0,0,345,0,0,0,0,0,0,0,0,0.0,0,80,0,0,0,0.0,0,1.9,0,0,50,0,0
88587,5,0,180,350,0,15.2,22.5,0,0,0,0,0,0,0,0,0,0,0,0,95,30,0,0,0,130,0,0,0,305,0,305,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,3.9,0,0,50,0,0
88589,0,0,180,550,0,15.4,9.0,0,0,0,0,0,0,0,0,900,0,0,0,15,285,0,0,0,50,0,0,0,330,0,40,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2.5,0,0,50,0,0
88599,0,0,100,600,0,15.0,18.4,0,0,0,0,0,0,0,0,410,0,0,0,72,180,0,0,0,96,0,0,0,120,0,75,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2.5,0,0,50,0,0
88600,15,0,0,200,0,14.3,0.0,0,0,120,0,0,0,0,0,400,0,0,0,85,195,0,0,0,63,0,0,0,286,0,80,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,6.6,0,0,0,0,0
88601,10,0,200,400,0,15.2,25.7,0,0,0,0,0,0,0,0,760,0,0,0,80,260,0,0,0,70,0,0,0,305,0,80,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,6.6,0,0,50,0,0
88602,0,0,140,350,0,13.8,5.5,0,0,0,0,0,0,0,0,420,0,0,0,45,245,0,0,0,45,0,0,0,287,0,50,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1.7,0,0,50,0,0
88603,0,0,180,350,0,15.2,16.6,0,0,0,0,0,0,0,75,670,0,0,0,60,220,0,0,0,125,0,0,0,310,0,0,0,0,0,0,0,0,0.0,0,20,0,0,0,0.0,0,2.5,0,0,50,0,0
88616,5,0,180,550,0,14.7,46.0,0,0,100,0,0,0,0,150,0,0,0,0,24,210,0,0,0,140,0,0,0,410,0,210,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,50,0,0
88622,10,0,140,500,0,15.9,5.5,0,0,100,0,0,0,0,0,880,0,0,0,70,97,0,0,0,100,0,0,0,368,0,165,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,5.8,0,0,50,0,0
88623,0,0,150,500,0,84.4,15.6,0,0,150,0,0,0,0,0,470,0,0,0,115,250,0,0,0,70,0,0,0,488,0,240,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,3.3,0,0,50,0,0
88627,0,0,110,550,0,14.0,18.4,0,0,150,0,0,0,0,0,270,0,0,0,50,123,0,0,0,95,0,0,0,334,0,130,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1.7,0,0,50,0,0
88657,0,0,100,550,0,15.2,25.8,0,0,120,0,0,0,0,50,750,0,0,0,75,365,0,0,0,67,0,0,0,352,0,145,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0
88658,0,0,80,500,0,13.3,0.0,0,0,100,0,0,0,0,0,0,0,0,0,66,260,0,0,0,50,0,0,0,270,0,80,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,50,0,0
88659,0,0,100,400,0,15.0,18.4,0,0,100,0,0,0,0,200,1000,0,0,0,0,272,0,0,0,65,0,0,0,429,0,120,0,0,0,0,0,0,0.0,0,90,0,0,0,0.0,0,0.0,0,0,50,0,0
88660,0,0,10,400,0,14.0,12.9,0,0,120,0,0,0,0,0,80,0,0,0,120,330,0,0,0,130,0,0,0,362,0,260,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,50,0,0
88665,5,0,280,550,0,14.7,25.8,0,0,0,0,0,0,0,0,610,0,0,0,50,170,0,0,0,115,0,0,0,310,0,345,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,5.0,0,0,50,0,0
88683,0,0,220,500,0,34.5,0.0,0,0,110,0,0,0,0,0,310,0,0,0,170,52,0,0,0,145,0,0,0,375,0,180,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,50,0,0
88684,5,0,140,400,0,14.3,38.6,0,0,110,0,0,0,0,0,0,0,0,0,40,230,0,0,0,165,0,0,0,290,0,200,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2.5,0,0,50,0,0
88689,0,0,240,750,0,13.8,0.0,0,0,0,0,0,0,0,0,440,0,0,0,42,179,0,0,0,20,0,0,0,340,0,80,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1.7,0,0,50,0,0
88703,5,0,100,650,0,15.6,36.8,0,0,100,0,0,0,0,0,3700,0,0,0,30,292,0,0,0,185,0,0,0,424,0,280,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,50,0,0
88708,5,0,210,400,0,15.9,27.6,0,0,0,0,0,0,0,0,660,0,0,0,75,265,0,0,0,175,0,0,0,353,0,255,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,5.0,0,0,50,0,0
88709,0,0,230,500,0,14.7,27.6,0,0,0,0,0,0,0,100,0,0,0,0,48,135,0,0,0,80,0,0,0,303,0,155,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,11.6,0,0,50,0,0
88725,0,0,230,550,0,34.5,27.6,0,0,150,0,0,0,0,0,750,0,0,0,40,155,0,0,0,130,0,0,0,452,0,120,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2.5,0,0,50,0,0
88730,10,0,250,700,0,15.9,12.9,0,0,100,0,0,0,0,0,1300,0,0,0,0,198,0,0,0,80,0,0,0,335,0,110,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,5.0,0,0,0,0,0
88735,0,0,100,550,0,15.6,14.7,0,0,0,0,0,0,0,0,1270,0,0,0,25,124,0,0,0,80,0,0,0,318,0,90,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1.7,0,0,150,0,0
88740,0,0,180,350,0,15.6,18.4,0,0,0,0,0,0,0,0,850,0,0,0,10,230,0,0,0,175,0,0,0,320,0,115,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2.0,0,0,50,0,0
88741,0,0,80,600,0,14.3,5.5,0,0,0,0,0,0,0,0,600,0,0,0,18,112,0,0,0,110,0,0,0,341,0,135,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,50,0,0
88742,10,0,190,550,0,15.2,29.4,0,0,0,0,0,0,0,0,450,0,0,0,35,80,0,0,0,50,0,0,0,280,0,100,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,5.0,0,0,50,0,0
88743,10,0,260,400,0,15.9,18.4,0,0,0,0,0,0,0,200,1100,0,0,0,10,90,0,0,0,105,0,0,0,255,0,90,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,3.5,0,0,50,0,0
88749,10,0,100,600,0,15.4,0.0,0,0,0,0,0,0,0,0,200,0,0,0,91,203,0,0,0,179,0,0,0,350,0,515,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,150,0,0
88750,5,0,160,500,0,15.0,33.1,0,0,120,0,0,0,0,0,0,0,0,0,90,208,0,0,0,148,0,0,0,326,0,365,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,5.0,0,0,50,0,0
88751,0,0,150,350,0,26.7,0.0,0,0,110,0,0,0,0,200,410,0,0,0,60,180,0,0,0,180,0,0,0,320,0,435,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0
88752,0,0,100,500,0,14.5,22.1,0,0,0,0,0,0,0,0,1900,0,0,0,28,161,0,0,0,145,0,0,0,376,0,150,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2.0,0,0,50,0,0
